Sync Header 0,Sync Header 1,Sync Header 2,Sync Header 3,Software Version,Total Packet Length,Hardware Version,Frame Number,CPU Time,Human Detected,Output Structure Count,Reserved,Max RCS,Heart Rate Est,Breathing Rate Est,Sum Energy Breath Wfm,Sum Energy Heart Wfm,Total Packets Received
0102,0304,0506,0708,50659332,96,661058,14983,2721964226,1,1,0,3995.97,59.77,10.81,218783744.00,429.02,1604.00
0102,0304,0506,0708,50659332,96,661058,14984,2841966022,1,1,0,4023.42,57.61,10.81,121171080.00,349.69,1605.00
0102,0304,0506,0708,50659332,96,661058,14985,2961968192,1,1,0,4213.05,57.46,10.81,62921132.00,285.04,1606.00
0102,0304,0506,0708,50659332,96,661058,14986,3081971842,1,1,0,4116.63,57.31,10.81,28396468.00,232.38,1607.00
0102,0304,0506,0708,50659332,96,661058,14987,3201973780,1,1,0,4154.45,57.17,10.81,10469222.00,189.36,1608.00
0102,0304,0506,0708,50659332,96,661058,14988,3321974704,1,1,0,3682.79,57.02,10.81,3504655.25,155.36,1609.00
0102,0304,0506,0708,50659332,96,661058,14989,3441972652,1,1,0,4227.27,56.99,10.81,4980435.00,126.82,1610.00
0102,0304,0506,0708,50659332,96,661058,14990,3561974800,1,1,0,4058.15,56.99,10.81,15356581.00,104.52,1611.00
0102,0304,0506,0708,50659332,96,661058,14991,3681976852,1,1,0,3961.08,56.99,10.81,29152166.00,85.73,1612.00
0102,0304,0506,0708,50659332,96,661058,14992,3801978320,1,1,0,3425.77,56.99,10.81,46898232.00,72.51,1613.00
0102,0304,0506,0708,50659332,96,661058,14993,3921979028,1,1,0,3926.19,56.99,10.81,56067448.00,74.09,1614.00
0102,0304,0506,0708,50659332,96,661058,14994,4041979772,1,1,0,3894.43,56.99,10.81,49989540.00,74.38,1615.00
0102,0304,0506,0708,50659332,96,661058,14995,4161981088,1,1,0,3811.35,56.99,10.81,46641744.00,61.19,1616.00
0102,0304,0506,0708,50659332,96,661058,14996,4281982226,1,1,0,3675.04,56.99,10.81,48499196.00,51.04,1617.00
0102,0304,0506,0708,50659332,96,661058,14997,107014590,1,1,0,3642.73,56.99,10.81,54798764.00,41.61,1618.00
0102,0304,0506,0708,50659332,96,661058,14998,227015034,1,1,0,3722.51,56.99,10.91,61436824.00,34.14,1619.00
0102,0304,0506,0708,50659332,96,661058,14999,347014548,1,1,0,3770.13,56.99,10.81,71189432.00,28.25,1620.00
0102,0304,0506,0708,50659332,96,661058,15000,467014152,1,1,0,3788.70,56.99,10.81,80743152.00,23.87,1621.00
0102,0304,0506,0708,50659332,96,661058,15001,587013756,1,1,0,6179.73,56.99,10.71,73967152.00,20.26,1622.00
0102,0304,0506,0708,50659332,96,661058,15002,707013288,1,1,0,5294.14,56.99,10.71,63030316.00,18.85,1623.00
0102,0304,0506,0708,50659332,96,661058,15003,827011954,1,1,0,5539.36,56.99,10.62,76665368.00,21.38,1624.00
0102,0304,0506,0708,50659332,96,661058,15004,947010774,1,1,0,3719.85,56.99,10.62,165507840.00,35.15,1625.00
0102,0304,0506,0708,50659332,96,661058,15005,1067011290,1,1,0,3821.74,56.99,10.71,265094624.00,34.98,1626.00
0102,0304,0506,0708,50659332,96,661058,15006,1187012682,1,1,0,6140.47,56.99,10.81,198177408.00,68.22,1627.00
0102,0304,0506,0708,50659332,96,661058,15007,1307015458,1,1,0,4770.62,56.99,10.81,83356640.00,112.57,1628.00
0102,0304,0506,0708,50659332,96,661058,15008,1427016954,1,1,0,4098.04,56.99,8.96,29983722.00,148.39,1629.00
0102,0304,0506,0708,50659332,96,661058,15009,1547020104,1,1,0,4062.24,56.99,9.02,43748784.00,144.63,1630.00
0102,0304,0506,0708,50659332,96,661058,15010,1667021452,1,1,0,4095.18,56.99,9.02,21371610.00,164.97,1631.00
0102,0304,0506,0708,50659332,96,661058,15011,1787018106,1,1,0,4043.84,56.99,8.96,12541530.00,279.86,1632.00
0102,0304,0506,0708,50659332,96,661058,15012,1907016258,1,1,0,5091.16,56.99,8.89,7100716.50,387.26,1633.00
0102,0304,0506,0708,50659332,96,661058,15013,2027017660,1,1,0,5552.38,56.99,8.89,25849980.00,377.72,1634.00
0102,0304,0506,0708,50659332,96,661058,15014,2147017536,1,1,0,5555.54,56.88,8.82,85902320.00,361.69,1635.00
0102,0304,0506,0708,50659332,96,661058,15015,2267017020,1,1,0,5168.97,56.73,8.76,170452224.00,295.89,1636.00
0102,0304,0506,0708,50659332,96,661058,15016,2387016804,1,1,0,6621.08,56.61,8.70,209750272.00,249.96,1637.00
0102,0304,0506,0708,50659332,96,661058,15017,2507019048,1,1,0,7056.51,56.54,8.70,154373184.00,208.76,1638.00
0102,0304,0506,0708,50659332,96,661058,15018,2627018370,1,1,0,7756.78,56.47,8.70,79824864.00,183.02,1639.00
0102,0304,0506,0708,50659332,96,661058,15019,2747019426,1,1,0,7350.97,56.40,8.70,30629350.00,197.49,1640.00
0102,0304,0506,0708,50659332,96,661058,15020,2867021026,1,1,0,4215.04,56.33,8.70,35159212.00,171.76,1641.00
0102,0304,0506,0708,50659332,96,661058,15021,2987024230,1,1,0,4078.07,56.26,8.70,281487072.00,175.29,1642.00
0102,0304,0506,0708,50659332,96,661058,15022,3107024878,1,1,0,4031.31,56.19,8.76,1022846784.00,860.93,1643.00
0102,0304,0506,0708,50659332,96,661058,15023,3227024058,1,1,0,4102.81,56.12,8.76,588579008.00,1632.95,1644.00
0102,0304,0506,0708,50659332,96,661058,15024,3347023320,1,1,0,7460.36,56.05,8.76,242442528.00,3339.26,1645.00
0102,0304,0506,0708,50659332,96,661058,15025,3467020254,1,1,0,4884.09,55.98,8.76,449488544.00,3203.73,1646.00
0102,0304,0506,0708,50659332,96,661058,15026,3587019388,1,1,0,6240.40,55.91,6.03,812545216.00,2843.54,1647.00
0102,0304,0506,0708,50659332,96,661058,15027,3707019252,1,1,0,7259.62,55.84,6.03,1038312128.00,2395.75,1648.00
0102,0304,0506,0708,50659332,96,661058,15028,3827018580,1,1,0,3994.64,55.77,6.03,721828800.00,1954.22,1649.00
0102,0304,0506,0708,50659332,96,661058,15029,3947017764,1,1,0,4012.92,55.71,6.03,289183968.00,1593.81,1650.00
0102,0304,0506,0708,50659332,96,661058,15030,4067017002,1,1,0,3820.82,55.64,6.03,93956688.00,1317.32,1651.00
0102,0304,0506,0708,50659332,96,661058,15031,4187015824,1,1,0,4090.18,55.57,6.03,57315556.00,1087.86,1652.00
0102,0304,0506,0708,50659332,96,661058,15032,12047546,1,1,0,4578.56,55.50,6.03,87402800.00,913.62,1653.00
0102,0304,0506,0708,50659332,96,661058,15033,132045044,1,1,0,5121.34,55.43,6.03,129519608.00,757.32,1654.00
0102,0304,0506,0708,50659332,96,661058,15034,252042984,1,1,0,4872.29,55.36,6.03,128196000.00,621.25,1655.00
0102,0304,0506,0708,50659332,96,661058,15035,372041774,1,1,0,4294.86,55.29,6.03,114448760.00,532.67,1656.00
0102,0304,0506,0708,50659332,96,661058,15036,492040100,1,1,0,4298.68,55.22,6.06,100983720.00,440.56,1657.00
0102,0304,0506,0708,50659332,96,661058,15037,612038258,1,1,0,4337.35,55.15,6.06,75749832.00,359.31,1658.00
0102,0304,0506,0708,50659332,96,661058,15038,732036140,1,1,0,3881.34,55.08,6.09,46063336.00,294.98,1659.00
0102,0304,0506,0708,50659332,96,661058,15039,852034862,1,1,0,3913.86,55.01,6.15,21970454.00,241.88,1660.00
0102,0304,0506,0708,50659332,96,661058,15040,972034664,1,1,0,3844.93,54.94,6.28,10562329.00,198.23,1661.00
0102,0304,0506,0708,50659332,96,661058,15041,1092037040,1,1,0,3826.26,54.87,6.38,6223022.50,162.05,1662.00
0102,0304,0506,0708,50659332,96,661058,15042,1212037100,1,1,0,4318.23,54.81,6.52,4082382.00,132.58,1663.00
0102,0304,0506,0708,50659332,96,661058,15043,1332037730,1,1,0,5307.58,54.74,0.00,1563217.25,108.41,1664.00
0102,0304,0506,0708,50659332,96,661058,15044,1452037806,1,1,0,5731.37,54.67,0.00,572469.12,101.05,1665.00
0102,0304,0506,0708,50659332,96,661058,15045,1572039182,1,1,0,3827.64,54.60,0.00,764562.62,88.25,1666.00
0102,0304,0506,0708,50659332,96,661058,15046,1692037568,1,1,0,3832.26,54.55,0.00,3566720.50,92.74,1667.00
0102,0304,0506,0708,50659332,96,661058,15047,1812039330,1,1,0,3719.49,54.55,0.00,4594122.00,98.52,1668.00
0102,0304,0506,0708,50659332,96,661058,15048,1932039788,1,1,0,4090.81,54.55,0.00,8269604.00,102.17,1669.00
0102,0304,0506,0708,50659332,96,661058,15049,2052040934,1,1,0,3707.13,54.55,0.00,17172820.00,87.54,1670.00
0102,0304,0506,0708,50659332,96,661058,15050,2172041258,1,1,0,3995.73,54.55,0.00,31277400.00,82.06,1671.00
0102,0304,0506,0708,50659332,96,661058,15051,2292038252,1,1,0,4175.79,54.55,0.00,26745000.00,69.13,1672.00
0102,0304,0506,0708,50659332,96,661058,15052,2412040532,1,1,0,4116.12,54.55,0.00,10187499.00,84.83,1673.00
0102,0304,0506,0708,50659332,96,661058,15053,2532042330,1,1,0,4344.67,54.55,0.00,13454483.00,73.15,1674.00
0102,0304,0506,0708,50659332,96,661058,15054,2652047252,1,1,0,4033.32,54.60,0.00,42951080.00,90.03,1675.00
0102,0304,0506,0708,50659332,96,661058,15055,2772048318,1,1,0,4007.15,54.67,0.00,107555360.00,90.96,1676.00
0102,0304,0506,0708,50659332,96,661058,15056,2892051134,1,1,0,3982.53,54.74,0.00,147515264.00,88.02,1677.00
0102,0304,0506,0708,50659332,96,661058,15057,3012051164,1,1,0,4393.47,54.81,0.00,121085776.00,80.46,1678.00
0102,0304,0506,0708,50659332,96,661058,15058,3132051596,1,1,0,4844.12,54.87,0.00,61939244.00,66.82,1679.00
0102,0304,0506,0708,50659332,96,661058,15059,3252054536,1,1,0,7681.62,54.89,0.00,21915706.00,67.69,1680.00
0102,0304,0506,0708,50659332,96,661058,15060,3372054530,1,1,0,3677.62,54.89,10.34,15080327.00,60.10,1681.00
0102,0304,0506,0708,50659332,96,661058,15061,3492056438,1,1,0,7523.66,54.89,10.34,92799992.00,60.63,1682.00
0102,0304,0506,0708,50659332,96,661058,15062,3612056012,1,1,0,5285.83,54.89,10.34,324438784.00,156.53,1683.00
0102,0304,0506,0708,50659332,96,661058,15063,3732060182,1,1,0,4420.82,54.89,10.43,470095104.00,161.07,1684.00
0102,0304,0506,0708,50659332,96,661058,15064,3852056606,1,1,0,4952.92,54.89,10.43,348080672.00,203.41,1685.00
0102,0304,0506,0708,50659332,96,661058,15065,3972056168,1,1,0,4565.19,54.89,10.43,155403312.00,170.32,1686.00
0102,0304,0506,0708,50659332,96,661058,15066,4092055128,1,1,0,4071.72,54.89,10.43,56109260.00,193.00,1687.00
0102,0304,0506,0708,50659332,96,661058,15067,4212055034,1,1,0,4544.25,54.89,10.43,21325586.00,200.13,1688.00
0102,0304,0506,0708,50659332,96,661058,15068,37086700,1,1,0,5453.10,54.89,10.43,10202368.00,236.80,1689.00
0102,0304,0506,0708,50659332,96,661058,15069,157083856,1,1,0,5819.09,54.89,10.43,46260556.00,245.57,1690.00
0102,0304,0506,0708,50659332,96,661058,15070,277083184,1,1,0,6291.11,54.89,10.43,135324944.00,206.54,1691.00
0102,0304,0506,0708,50659332,96,661058,15071,397082104,1,1,0,6614.07,54.89,10.43,251712928.00,179.26,1692.00
0102,0304,0506,0708,50659332,96,661058,15072,517079882,1,1,0,5853.78,54.89,10.43,345646304.00,152.63,1693.00
0102,0304,0506,0708,50659332,96,661058,15073,637079908,1,1,0,4163.18,54.89,10.43,370640576.00,124.73,1694.00
0102,0304,0506,0708,50659332,96,661058,15074,757080142,1,1,0,4127.57,54.89,10.43,317579264.00,103.34,1695.00
0102,0304,0506,0708,50659332,96,661058,15075,877081384,1,1,0,4215.18,54.89,10.43,227515904.00,85.45,1696.00
0102,0304,0506,0708,50659332,96,661058,15076,997081460,1,1,0,4242.64,54.89,10.43,139453696.00,69.75,1697.00
0102,0304,0506,0708,50659332,96,661058,15077,1117079608,1,1,0,4226.95,54.89,10.43,74743632.00,56.93,1698.00
0102,0304,0506,0708,50659332,96,661058,15078,1237076692,1,1,0,4179.54,54.89,10.43,34386596.00,46.59,1699.00
0102,0304,0506,0708,50659332,96,661058,15079,1357072726,1,1,0,4261.68,56.25,10.43,13468356.00,38.24,1700.00
0102,0304,0506,0708,50659332,96,661058,15080,1477069484,1,1,0,4410.95,56.25,10.43,4578264.00,31.25,1701.00
0102,0304,0506,0708,50659332,96,661058,15081,1597068026,1,1,0,4284.98,56.25,10.43,1545809.50,25.57,1702.00
0102,0304,0506,0708,50659332,96,661058,15082,1717067606,1,1,0,4668.78,56.25,10.43,1277344.62,20.84,1703.00
0102,0304,0506,0708,50659332,96,661058,15083,1837068314,1,1,0,7397.48,56.25,10.43,2589860.50,17.04,1704.00
0102,0304,0506,0708,50659332,96,661058,15084,1957066382,1,1,0,7837.78,56.25,10.43,4936228.50,13.99,1705.00
0102,0304,0506,0708,50659332,96,661058,15085,2077066292,1,1,0,8965.06,56.25,10.43,6159614.50,13.28,1706.00
0102,0304,0506,0708,50659332,96,661058,15086,2197064690,1,1,0,9253.01,56.25,10.34,8498436.00,12.42,1707.00
0102,0304,0506,0708,50659332,96,661058,15087,2317065398,1,1,0,9610.26,56.25,10.34,9943740.00,14.00,1708.00
0102,0304,0506,0708,50659332,96,661058,15088,2437064488,1,1,0,9367.56,56.25,10.34,8859816.00,17.49,1709.00
0102,0304,0506,0708,50659332,96,661058,15089,2557066112,1,1,0,9245.45,56.25,0.00,8027515.50,14.79,1710.00
0102,0304,0506,0708,50659332,96,661058,15090,2677066082,1,1,0,9463.86,56.25,0.00,7865546.00,12.37,1711.00
0102,0304,0506,0708,50659332,96,661058,15091,2797066214,1,1,0,9688.86,56.25,0.00,7868042.50,10.16,1712.00
0102,0304,0506,0708,50659332,96,661058,15092,2917066244,1,1,0,8677.87,56.25,0.00,7230708.00,8.88,1713.00
0102,0304,0506,0708,50659332,96,661058,15093,3037065782,1,1,0,7764.67,56.25,0.00,6041610.50,7.46,1714.00
0102,0304,0506,0708,50659332,96,661058,15094,3157065724,1,1,0,7364.56,54.89,0.00,4534433.00,6.15,1715.00
0102,0304,0506,0708,50659332,96,661058,15095,3277065214,1,1,0,6693.90,54.89,0.00,3445247.75,5.13,1716.00
0102,0304,0506,0708,50659332,96,661058,15096,3397064930,0,1,0,6911.31,0.00,0.00,2731934.25,4.56,1717.00
0102,0304,0506,0708,50659332,96,661058,15097,3517063748,0,1,0,7380.31,0.00,0.00,2175214.00,3.78,1718.00
0102,0304,0506,0708,50659332,96,661058,15098,3637059266,0,1,0,5158.44,0.00,0.00,1680651.88,3.31,1719.00
0102,0304,0506,0708,50659332,96,661058,15099,3757060594,1,1,0,3897.08,54.91,0.00,4516628.50,85.60,1720.00
0102,0304,0506,0708,50659332,96,661058,15100,3877060330,1,1,0,3954.29,55.16,0.00,10572800.00,629.51,1721.00
0102,0304,0506,0708,50659332,96,661058,15101,3997063726,1,1,0,3917.97,55.43,0.00,180102736.00,2755.20,1722.00
0102,0304,0506,0708,50659332,96,661058,15102,4117063244,1,1,0,4149.46,55.76,0.00,822003648.00,3131.27,1723.00
0102,0304,0506,0708,50659332,96,661058,15103,4237062364,1,1,0,4102.16,56.08,7.59,1147890816.00,3063.36,1724.00
0102,0304,0506,0708,50659332,96,661058,15104,62094930,1,1,0,4186.83,56.40,7.55,451388928.00,4101.96,1725.00
0102,0304,0506,0708,50659332,96,661058,15105,182093940,1,1,0,4081.00,56.73,7.59,1025460416.00,5434.46,1726.00
0102,0304,0506,0708,50659332,96,661058,15106,302094804,1,1,0,4199.24,57.05,7.59,2508253440.00,4628.17,1727.00
0102,0304,0506,0708,50659332,96,661058,15107,422094762,1,1,0,3998.99,57.37,8.63,4071430656.00,5411.52,1728.00
0102,0304,0506,0708,50659332,96,661058,15108,542098062,1,1,0,4010.82,57.70,8.57,5094670336.00,4689.96,1729.00
0102,0304,0506,0708,50659332,96,661058,15109,662097498,1,1,0,4203.52,58.02,8.51,4746864640.00,4282.85,1730.00
0102,0304,0506,0708,50659332,96,661058,15110,782097454,1,1,0,4185.51,58.34,8.51,2553365248.00,3629.86,1731.00
0102,0304,0506,0708,50659332,96,661058,15111,902098288,1,1,0,4140.59,58.67,8.51,848139392.00,3258.69,1732.00
0102,0304,0506,0708,50659332,96,661058,15112,1022100120,1,1,0,4334.49,58.99,8.51,862939968.00,2874.47,1733.00
0102,0304,0506,0708,50659332,96,661058,15113,1142101486,1,1,0,9529.52,59.31,8.57,2163234816.00,3336.14,1734.00
0102,0304,0506,0708,50659332,96,661058,15114,1262101818,1,1,0,9940.25,59.64,6.03,2484614400.00,3658.91,1735.00
0102,0304,0506,0708,50659332,96,661058,15115,1382101242,1,1,0,10202.86,59.96,6.03,1810437632.00,3002.31,1736.00
0102,0304,0506,0708,50659332,96,661058,15116,1502101594,1,1,0,10259.36,60.28,6.03,796814784.00,2446.84,1737.00
0102,0304,0506,0708,50659332,96,661058,15117,1622100864,1,1,0,9890.19,60.61,6.03,259401392.00,2044.13,1738.00
0102,0304,0506,0708,50659332,96,661058,15118,1742100972,1,1,0,4238.25,60.93,6.03,99842416.00,1670.03,1739.00
0102,0304,0506,0708,50659332,96,661058,15119,1862102682,1,1,0,3949.73,61.12,8.57,704721792.00,1637.17,1740.00
0102,0304,0506,0708,50659332,96,661058,15120,1982103814,1,1,0,3887.69,61.26,8.57,4616506880.00,3551.53,1741.00
0102,0304,0506,0708,50659332,96,661058,15121,2102106750,1,1,0,3779.45,61.41,8.63,7487813632.00,4574.71,1742.00
0102,0304,0506,0708,50659332,96,661058,15122,2222106352,1,1,0,5054.94,61.56,16.00,5946725888.00,4370.62,1743.00
0102,0304,0506,0708,50659332,96,661058,15123,2342106084,1,1,0,3785.36,61.70,16.00,2233598976.00,4325.26,1744.00
0102,0304,0506,0708,50659332,96,661058,15124,2462106390,1,1,0,3699.11,61.85,16.22,4211093760.00,4191.72,1745.00
0102,0304,0506,0708,50659332,96,661058,15125,2582108676,1,1,0,3818.10,61.99,16.22,9901146112.00,3539.71,1746.00
0102,0304,0506,0708,50659332,96,661058,15126,2702110482,1,1,0,3907.39,62.14,16.22,12508119040.00,4570.07,1747.00
0102,0304,0506,0708,50659332,96,661058,15127,2822110062,1,1,0,4319.43,62.28,16.22,12284503040.00,4868.28,1748.00
0102,0304,0506,0708,50659332,96,661058,15128,2942110840,1,1,0,3908.38,62.43,16.00,6461755904.00,4361.38,1749.00
0102,0304,0506,0708,50659332,96,661058,15129,3062112382,1,1,0,3801.52,62.57,16.22,3967200000.00,4192.63,1750.00
0102,0304,0506,0708,50659332,96,661058,15130,3182113044,1,1,0,4121.44,62.72,16.44,22922467328.00,3559.26,1751.00
0102,0304,0506,0708,50659332,96,661058,15131,3302113992,1,1,0,4078.74,62.86,16.67,64979324928.00,4442.98,1752.00
0102,0304,0506,0708,50659332,96,661058,15132,3422115906,1,1,0,4135.33,63.01,16.44,76088729600.00,5699.93,1753.00
0102,0304,0506,0708,50659332,96,661058,15133,3542116236,1,1,0,4174.45,63.16,16.44,49620389888.00,4944.48,1754.00
0102,0304,0506,0708,50659332,96,661058,15134,3662114814,1,1,0,4193.99,63.30,16.44,20365617152.00,4307.67,1755.00
0102,0304,0506,0708,50659332,96,661058,15135,3782113500,1,1,0,4176.89,63.45,16.44,7491694592.00,3856.38,1756.00
0102,0304,0506,0708,50659332,96,661058,15136,3902111046,1,1,0,4136.56,63.51,16.44,9812758528.00,3178.13,1757.00
0102,0304,0506,0708,50659332,96,661058,15137,4022109708,1,1,0,4089.08,63.33,16.22,17643681792.00,2644.07,1758.00
0102,0304,0506,0708,50659332,96,661058,15138,4142107554,1,1,0,4016.20,63.16,16.22,21910929408.00,2226.23,1759.00
0102,0304,0506,0708,50659332,96,661058,15139,4262106468,1,1,0,4079.97,63.11,16.22,19662708736.00,1824.31,1760.00
0102,0304,0506,0708,50659332,96,661058,15140,87139208,1,1,0,3770.01,63.11,10.08,14256901120.00,1492.43,1761.00
0102,0304,0506,0708,50659332,96,661058,15141,207139746,1,1,0,3754.25,63.11,10.08,9632187392.00,1232.26,1762.00
0102,0304,0506,0708,50659332,96,661058,15142,327137070,1,1,0,3873.29,63.11,16.44,5971988992.00,1006.13,1763.00
0102,0304,0506,0708,50659332,96,661058,15143,447137126,1,1,0,3959.11,63.11,16.44,3560680960.00,820.44,1764.00
0102,0304,0506,0708,50659332,96,661058,15144,567136274,1,1,0,3942.59,63.11,16.44,2167781376.00,670.29,1765.00
0102,0304,0506,0708,50659332,96,661058,15145,687136946,1,1,0,3882.82,63.11,16.44,1414929920.00,546.92,1766.00
0102,0304,0506,0708,50659332,96,661058,15146,807136478,1,1,0,3861.96,63.11,16.44,1004478080.00,445.56,1767.00
0102,0304,0506,0708,50659332,96,661058,15147,927137048,1,1,0,3892.13,63.11,16.44,745632448.00,363.26,1768.00
0102,0304,0506,0708,50659332,96,661058,15148,1047136592,1,1,0,3890.21,63.11,16.22,536972672.00,296.06,1769.00
0102,0304,0506,0708,50659332,96,661058,15149,1167135996,1,1,0,3910.66,63.11,16.22,352421056.00,241.17,1770.00
0102,0304,0506,0708,50659332,96,661058,15150,1287135134,1,1,0,3915.24,63.11,16.22,202254608.00,196.57,1771.00
0102,0304,0506,0708,50659332,96,661058,15151,1407133418,1,1,0,3945.13,63.11,16.22,97765624.00,160.15,1772.00
0102,0304,0506,0708,50659332,96,661058,15152,1527131702,1,1,0,3975.38,63.11,16.22,37364836.00,130.49,1773.00
0102,0304,0506,0708,50659332,96,661058,15153,1647130824,1,1,0,3977.79,63.11,16.22,12842830.00,106.32,1774.00
0102,0304,0506,0708,50659332,96,661058,15154,1767129368,1,1,0,4114.86,63.11,16.22,16129949.00,86.63,1775.00
0102,0304,0506,0708,50659332,96,661058,15155,1887128504,1,1,0,4527.58,63.11,16.22,36622104.00,70.63,1776.00
0102,0304,0506,0708,50659332,96,661058,15156,2007129044,1,1,0,4596.53,63.11,16.22,58107448.00,57.62,1777.00
0102,0304,0506,0708,50659332,96,661058,15157,2127129074,1,1,0,4586.02,63.11,16.22,75080792.00,47.09,1778.00
0102,0304,0506,0708,50659332,96,661058,15158,2247129926,1,1,0,4726.37,63.11,16.22,91908352.00,38.38,1779.00
0102,0304,0506,0708,50659332,96,661058,15159,2367129698,1,1,0,4883.06,63.11,16.22,120188056.00,31.45,1780.00
0102,0304,0506,0708,50659332,96,661058,15160,2487130028,1,1,0,4906.44,63.11,16.22,151924208.00,25.82,1781.00
0102,0304,0506,0708,50659332,96,661058,15161,2607129254,1,1,0,4828.96,63.11,16.22,181715728.00,21.12,1782.00
0102,0304,0506,0708,50659332,96,661058,15162,2727129666,1,1,0,4832.72,63.11,16.22,198254064.00,17.34,1783.00
0102,0304,0506,0708,50659332,96,661058,15163,2847129164,1,1,0,4894.72,63.11,16.22,201986304.00,14.15,1784.00
0102,0304,0506,0708,50659332,96,661058,15164,2967129728,1,1,0,4898.22,63.11,16.22,190851776.00,11.53,1785.00
0102,0304,0506,0708,50659332,96,661058,15165,3087128558,1,1,0,4849.73,63.11,16.44,162946992.00,9.42,1786.00
0102,0304,0506,0708,50659332,96,661058,15166,3207129704,1,1,0,4698.54,63.11,16.44,127752568.00,7.68,1787.00
0102,0304,0506,0708,50659332,96,661058,15167,3327128438,1,1,0,4646.82,63.11,16.44,96911136.00,6.25,1788.00
0102,0304,0506,0708,50659332,96,661058,15168,3447127934,1,1,0,4597.94,63.11,16.44,74489264.00,5.14,1789.00
0102,0304,0506,0708,50659332,96,661058,15169,3567126624,0,1,0,5009.01,0.00,16.67,59798956.00,4.42,1790.00
0102,0304,0506,0708,50659332,96,661058,15170,3687126056,0,1,0,4686.07,0.00,16.90,42964792.00,3.66,1791.00
0102,0304,0506,0708,50659332,96,661058,15171,3807124224,0,1,0,4728.01,0.00,17.14,28600360.00,3.18,1792.00
0102,0304,0506,0708,50659332,96,661058,15172,3927122838,0,1,0,4664.02,0.00,27.91,21736564.00,2.82,1793.00
0102,0304,0506,0708,50659332,96,661058,15173,4047117242,0,1,0,4736.61,0.00,27.27,15781261.00,2.51,1794.00
0102,0304,0506,0708,50659332,96,661058,15174,4167121056,0,1,0,4461.38,0.00,27.27,9311839.00,2.16,1795.00
0102,0304,0506,0708,50659332,96,661058,15175,4287123288,0,1,0,4529.88,0.00,27.27,5557661.00,2.20,1796.00
0102,0304,0506,0708,50659332,96,661058,15176,112153796,0,1,0,4672.64,0.00,26.67,3341411.00,2.32,1797.00
0102,0304,0506,0708,50659332,96,661058,15177,232153442,0,1,0,4606.20,0.00,26.67,2026906.50,1.95,1798.00
0102,0304,0506,0708,50659332,96,661058,15178,352155836,0,1,0,4667.83,0.00,26.67,873572.12,1.63,1799.00
0102,0304,0506,0708,50659332,96,661058,15179,472155568,1,1,0,4425.74,63.11,26.67,2799751.75,5.77,1800.00
0102,0304,0506,0708,50659332,96,661058,15180,592155662,1,1,0,6230.06,63.11,26.67,25642806.00,21.40,1801.00
0102,0304,0506,0708,50659332,96,661058,15181,712155266,1,1,0,5485.69,63.11,26.67,17110818.00,20.44,1802.00
0102,0304,0506,0708,50659332,96,661058,15182,832157206,1,1,0,4213.62,63.11,26.67,8121188.50,127.77,1803.00
0102,0304,0506,0708,50659332,96,661058,15183,952158560,1,1,0,3350.19,63.11,26.67,4024613.50,186.62,1804.00
0102,0304,0506,0708,50659332,96,661058,15184,1072162000,1,1,0,6114.28,63.11,27.27,9991863.00,236.76,1805.00
0102,0304,0506,0708,50659332,96,661058,15185,1192164398,1,1,0,4355.07,63.11,25.53,6322286.50,281.13,1806.00
0102,0304,0506,0708,50659332,96,661058,15186,1312167404,1,1,0,4405.82,63.11,24.00,12472816.00,266.06,1807.00
0102,0304,0506,0708,50659332,96,661058,15187,1432169684,1,1,0,4004.27,63.11,23.53,32083382.00,228.61,1808.00
0102,0304,0506,0708,50659332,96,661058,15188,1552173800,1,1,0,4121.17,63.11,24.00,31196992.00,189.37,1809.00
0102,0304,0506,0708,50659332,96,661058,15189,1672174658,1,1,0,4174.30,63.11,0.00,18379744.00,156.51,1810.00
0102,0304,0506,0708,50659332,96,661058,15190,1792178978,1,1,0,5006.46,63.11,0.00,8559846.00,128.28,1811.00
0102,0304,0506,0708,50659332,96,661058,15191,1912178330,1,1,0,3883.16,63.11,0.00,3528816.00,104.80,1812.00
0102,0304,0506,0708,50659332,96,661058,15192,2032176928,1,1,0,4027.73,63.11,0.00,1675841.12,85.80,1813.00
0102,0304,0506,0708,50659332,96,661058,15193,2152177682,1,1,0,5843.19,63.11,0.00,970643.38,70.42,1814.00
0102,0304,0506,0708,50659332,96,661058,15194,2272181450,1,1,0,9153.42,63.11,0.00,440924.94,58.05,1815.00
0102,0304,0506,0708,50659332,96,661058,15195,2392185244,1,1,0,7437.43,63.11,0.00,205338096.00,300.66,1816.00
0102,0304,0506,0708,50659332,96,661058,15196,2512186598,1,1,0,10358.15,63.11,0.00,1535882880.00,2484.69,1817.00
0102,0304,0506,0708,50659332,96,661058,15197,2632187162,1,1,0,7271.03,63.11,36.36,1200200064.00,5534.76,1818.00
0102,0304,0506,0708,50659332,96,661058,15198,2752190606,1,1,0,3465.69,63.11,36.36,894401920.00,9879.48,1819.00
0102,0304,0506,0708,50659332,96,661058,15199,2872190936,1,1,0,8359.28,63.11,36.36,1729379328.00,8392.77,1820.00
0102,0304,0506,0708,50659332,96,661058,15200,2992190954,1,1,0,6139.29,63.11,36.36,6613160448.00,9711.14,1821.00
0102,0304,0506,0708,50659332,96,661058,15201,3112190504,1,1,0,7071.15,63.11,0.00,14943544320.00,8301.78,1822.00
